"2491","ever been forced into other unwanted sexual acts by wife/partner","md105i"
"2492","ever had arm twisted or hair pulled by wife/partner","md105j"
"2493","ever been physically forced to perform sexual acts respondent didn't want to","md105k"
"2494","na - ever cs physical violence by wife/partner","md105l"
"2495","na - ever cs physical violence by wife/partner","md105m"
"2496","na - ever cs physical violence by wife/partner","md105n"
"2497","experienced any less severe violence (md105a-c,j) by wife/partner","md106"
"2498","experienced any severe violence (md105d-f) by wife/partner","md107"
"2499","experienced any sexual violence (md105h-i,k) by wife/partner","md108"
"2500","timing of first event (from md105 series) in years after marriage","md109"
"2501","ever had bruises because of wife/partner's actions","md110a"
"2502","ever had eye injuries, sprains, dislocations or burns because of wife/partner's ","md110b"
"2503","na - ever went to health facility because of wife/partner's actions","md110c"
"2504","ever had wounds, broken bones, broken teeth or other serious injury because of w","md110d"
"2505","na - cs because of wife/partner's actions","md110e"
"2506","na - cs because of wife/partner's actions","md110f"
"2507","na - cs because of wife/partner's actions","md110g"
"2508","na - cs because of wife/partner's actions","md110h"
"2509","experienced any of listed wife/partner's actions (md110x series)","md111"
"2510","respondent ever physically hurt wife/partner when she was not hurting him","md112"
"2511","frequency of physically hurting wife/partner in last 12 months","md112a"
"2512","wife/partner drinks alcohol","md113"
"2513","frequency of wife/partner being drunk","md114"
"2514","mother/step-mother: person who has ever physically hurt respondent","md115b"
"2515","father/step-father: person who has ever physically hurt respondent","md115c"
"2516","daughter/son: person who has ever physically hurt respondent","md115d"
"2517","na - son: person who has ever physically hurt respondent","md115e"
"2518","sister/brother: person who has ever physically hurt respondent","md115f"
"2519","other relative: person who has ever physically hurt respondent","md115g"
"2520","na - other female family: person who has ever physically hurt respondent","md115h"
"2521","na - other male family: person who has ever physically hurt respondent","md115i"
"2522","former partner: person who has ever physically hurt respondent","md115j"
"2523","current girlfriend: person who has ever physically hurt respondent","md115k"
"2524","former girlfriend: person who has ever physically hurt respondent","md115l"
"2525","na - step-mother: person who has ever physically hurt respondent","md115m"
"2526","na - step-father: person who has ever physically hurt respondent","md115n"
"2527","na - mother-in-law: person who has ever physically hurt respondent","md115o"
"2528","na - father-in-law: person who has ever physically hurt respondent","md115p"
"2529","other in-law: person who has ever physically hurt respondent","md115q"
"2530","na - other male in-law: person who has ever physically hurt respondent","md115r"
"2531","na - female friend: person who has ever physically hurt respondent","md115s"
"2532","na - male friend: person who has ever physically hurt respondent","md115t"
"2533","na - neighbor: person who has ever physically hurt respondent","md115u"
"2534","teacher: person who has ever physically hurt respondent","md115v"
"2535","employer/someone at work: person who has ever physically hurt respondent","md115w"
"2536","other: person who has ever physically hurt respondent","md115x"
"2537","no person other than wife/partner ever physically hurt respondent","md115y"
"2538","na - stranger: person who has ever physically hurt respondent","md115xa"
"2539","na - other female in-law/family: person who has ever physically hurt respondent","md115xb"
"2540","na - other male in-law/family: person who has ever physically hurt respondent","md115xc"
"2541","na - friend: person who has ever physically hurt respondent","md115xd"
"2542","police/soldier: person who has ever physically hurt respondent","md115xe"
"2543","na - religious leader: person who has ever physically hurt respondent","md115xf"
"2544","na - lawyer: person who has ever physically hurt respondent","md115xg"
"2545","na - doctor: person who has ever physically hurt respondent","md115xh"
"2546","mother/father in law: person who has ever physically hurt respondent","md115xi"
"2547","na - cs: person who has ever physically hurt respondent","md115xj"
"2548","na - cs: person who has ever physically hurt respondent","md115xk"
"2549","na - person who hurt respondent most often","md116"
"2550","frequency of being hit in last 12 months by other than wife/partner","md117a"
"2551","na - wife/partner: person who hurt respondent during a pregnancy","md118a"
"2552","na - mother/step mother: person who hurt respondent during a pregnancy","md118b"
"2553","na - father/step-father: person who hurt respondent during a pregnancy","md118c"
"2554","na - daughter/son: person who hurt respondent during a pregnancy","md118d"
"2555","na - son alone: person who hurt respondent during a pregnancy","md118e"
"2556","na - sister/brother: person who hurt respondent during a pregnancy","md118f"
"2557","na - other relative: person who hurt respondent during a pregnancy","md118g"
"2558","na - other female family: person who hurt respondent during a pregnancy","md118h"
"2559","na - other male family: person who hurt respondent during a pregnancy","md118i"
"2560","na - former wife/partner: person who hurt respondent during a pregnancy","md118j"
"2561","na - current boyfriend: person who hurt respondent during a pregnancy","md118k"
"2562","na - former boyfriend: person who hurt respondent during a pregnancy","md118l"
"2563","na - step-mother: person who hurt respondent during a pregnancy","md118m"
"2564","na - step-father: person who hurt respondent during a pregnancy","md118n"
"2565","na - mother-in-law: person who hurt respondent during a pregnancy","md118o"
"2566","na - father-in-law: person who hurt respondent during a pregnancy","md118p"
"2567","na - other in-law: person who hurt respondent during a pregnancy","md118q"
"2568","na - other female/male in-law: person who hurt respondent during a pregnancy","md118r"
"2569","na - female friend: person who hurt respondent during a pregnancy","md118s"
"2570","na - male friend: person who hurt respondent during a pregnancy","md118t"
"2571","na - neighbor: person who hurt respondent during a pregnancy","md118u"
"2572","na - teacher: person who hurt respondent during a pregnancy","md118v"
"2573","na - employer/someone at work: person who hurt respondent during a pregnancy","md118w"
"2574","na - other: person who hurt respondent during a pregnancy","md118x"
"2575","na - respondent was not hurt by anyone during a pregnancy","md118y"
"2576","na - stranger: person who hurt respondent during a pregnancy","md118xa"
"2577","na - other female in-law/family: person who hurt respondent during a pregnancy","md118xb"
"2578","na - other male in-law/family: person who hurt respondent during a pregnancy","md118xc"
"2579","na - friend: person who hurt respondent during a pregnancy","md118xd"
"2580","na - police: person who hurt respondent during a pregnancy","md118xe"
"2581","na - religious leader: person who hurt respondent during a pregnancy","md118xf"
"2582","na - lawyer: person who hurt respondent during a pregnancy","md118xg"
"2583","na - doctor: person who hurt respondent during a pregnancy","md118xh"
"2584","na - mother/father in law: person who hurt respondent during a pregnancy","md118xi"
"2585","na - cs: person who hurt respondent during a pregnancy","md118xj"
"2586","na - cs: person who hurt respondent during a pregnancy","md118xk"
"2587","na - wife/partner: person respondent went to seek help","md119a"
"2588","na - mother: person respondent went to seek help","md119b"
"2589","na - father: person respondent went to seek help","md119c"
"2590","na - daughter: person respondent went to seek help","md119d"
"2591","na - son: person respondent went to seek help","md119e"
"2592","na - sister: person respondent went to seek help","md119f"
"2593","na - brother: person respondent went to seek help","md119g"
"2594","own family: person respondent went to seek help","md119h"
"2595","wife/partner family: person respondent went to seek help","md119i"
"2596","current/former wife/partner: person respondent went to seek help","md119j"
"2597","current/former girlfriend: person respondent went to seek help","md119k"
"2598","na - former girlfriend alone: person respondent went to seek help","md119l"
"2599","na - step-mother: person respondent went to seek help","md119m"
"2600","na - step-father: person respondent went to seek help","md119n"
"2601","na - mother-in-law: person respondent went to seek help","md119o"
"2602","na - father-in-law: person respondent went to seek help","md119p"
"2603","na - other female in-law: person respondent went to seek help","md119q"
"2604","na - other male in-law: person respondent went to seek help","md119r"
"2605","na - female friend: person respondent went to seek help","md119s"
"2606","na - male friend: person respondent went to seek help","md119t"
"2607","neighbor: person respondent went to seek help","md119u"
"2608","na - teacher: person respondent went to seek help","md119v"
"2609","na - employer: person respondent went to seek help","md119w"
"2610","other: person respondent went to seek help","md119x"
"2611","respondent did not seek help from anyone","md119y"
"2612","na - stranger: person respondent went to seek help","md119xa"
"2613","social service organization: person respondent went to seek help","md119xb"
"2614","na - cs: person respondent went to seek help","md119xc"
"2615","friend: person respondent went to seek help","md119xd"
"2616","police: person respondent went to seek help","md119xe"
"2617","religious leader: person respondent went to seek help","md119xf"
"2618","lawyer: person respondent went to seek help","md119xg"
"2619","doctor/medical personnel: person respondent went to seek help","md119xh"
"2620","traditional doctor: person respondent went to seek help","md119xi"
"2621","na - cs: person respondent went to seek help","md119xj"
"2622","na - cs: person respondent went to seek help","md119xk"
"2623","na - main reason never sought help","md120"
"2624","respondent's father ever beat his mother","md121"
"2625","interview interrupted: wife's presence","md122a"
"2626","interview interrupted: other adult male's presence","md122b"
"2627","interview interrupted: adult female's presence","md122c"
"2628","na - first sex was wanted or forced","md123"
"2629","ever forced to have sex by anyone other than wife/partner in last 12 months","md124"
"2630","ever forced to perform unwanted sexual acts","md125"
"2631","age at first forced sexual act","md126"
"2632","person who forced respondent into first sexual act","md127"
"2633","ever told anyone else about violence","md128"
"2634","respondent afraid of wife/partner most of the time, sometimes or never","md129"
"2635","previous wife: ever hit, slap, kick or physically hurt respondent","md130a"
"2636","previous wife: physically forced to have sex or to perform sexual acts","md130b"
"2637","result of hiv test","s706"
"2638","received advice for treatment after got the positive result","s707"
"2639","sought advice/treatment after got the positive result","s708"
"2640","time after receive result went to a health place for treatment","s709"
"2641","advice/treatment: doctor","s710a"
"2642","advice/treatment: nurse","s710b"
"2643","advice/treatment: gatv/ats staff","s710c"
"2644","advice/treatment: birth attendant","s710d"
"2645","advice/treatment: traditional birth attendant","s710e"
"2646","advice/treatment: pharmacy staff","s710f"
"2647","advice/treatment: traditional doctor/healer","s710g"
"2648","advice/treatment: other","s710x"
"2649","last time went to a health place for treatment","s711"
"2650","main reason didn't seek advice/treatment","s712"
"2651","last time had sexual intercourse, respondent knew the aids positive result","s714"
"2652","last time had sexual intercourse, partner knew about the aids positive result of","s715"
"2653","taking cotrimoxazole pills","s716"
"2654","frequency of taking cotrimoxazole","s717"
"2655","ever took antiretroviral","s718"
"2656","currently taking antiretroviral","s719"
"2657","taking medicine: efavirenz (efv)","s720a"
"2658","taking medicine: lamivudine (3tc)","s720b"
"2659","taking medicine: nevirapine (nvp)","s720c"
"2660","taking medicine: stavudine (d4t)","s720d"
"2661","taking medicine: zidovudine (zdv)","s720e"
"2662","taking medicine: tenofovir (tdf)","s720f"
"2663","taking medicine: other","s720x"
"2664","taking medicine: don't know","s720z"
"2665","frequency of  taking antiretroviral","s721"
"2666","how long has been taking antiretroviral","s722"
"2667","during last 30 days, ever got without taking the antiretroviral drugs","s723"
"2668","taking nutritional supplements","s724"
"2669","taking nutritional supplements: terapeutic milk","s725a"
"2670","taking nutritional supplements: plumpynut","s725b"
"2671","taking nutritional supplements: csb","s725c"
"2672","taking nutritional supplements: other","s725x"
"2673","taking nutritional supplements: don't know/unsure","s725z"
"2674","self reported hiv status","sselfhiv"
"2675","index to birth history","s730_1"
"2676","index to birth history","s730_2"
"2677","index to birth history","s730_3"
"2678","index to birth history","s730_4"
"2679","index to birth history","s730_5"
"2680","index to birth history","s730_6"
"2681","during antenatal visit talked about: hiv transmitted mother to child","s736a_1"
"2682","during antenatal visit talked about: hiv transmitted mother to child","s736a_2"
"2683","during antenatal visit talked about: hiv transmitted mother to child","s736a_3"
"2684","during antenatal visit talked about: hiv transmitted mother to child","s736a_4"
"2685","during antenatal visit talked about: hiv transmitted mother to child","s736a_5"
"2686","during antenatal visit talked about: hiv transmitted mother to child","s736a_6"
"2687","during antenatal visit talked about: things to do to prevent getting hiv","s736b_1"
"2688","during antenatal visit talked about: things to do to prevent getting hiv","s736b_2"
"2689","during antenatal visit talked about: things to do to prevent getting hiv","s736b_3"
"2690","during antenatal visit talked about: things to do to prevent getting hiv","s736b_4"
"2691","during antenatal visit talked about: things to do to prevent getting hiv","s736b_5"
"2692","during antenatal visit talked about: things to do to prevent getting hiv","s736b_6"
"2693","during antenatal visit talked about: getting tested for hiv","s736c_1"
"2694","during antenatal visit talked about: getting tested for hiv","s736c_2"
"2695","during antenatal visit talked about: getting tested for hiv","s736c_3"
"2696","during antenatal visit talked about: getting tested for hiv","s736c_4"
"2697","during antenatal visit talked about: getting tested for hiv","s736c_5"
"2698","during antenatal visit talked about: getting tested for hiv","s736c_6"
"2699","offered hiv test as part of antenatal visit","s737_1"
"2700","offered hiv test as part of antenatal visit","s737_2"
"2701","offered hiv test as part of antenatal visit","s737_3"
"2702","offered hiv test as part of antenatal visit","s737_4"
"2703","offered hiv test as part of antenatal visit","s737_5"
"2704","offered hiv test as part of antenatal visit","s737_6"
"2705","tested for hiv as part of antenatal visit","s738_1"
"2706","tested for hiv as part of antenatal visit","s738_2"
"2707","tested for hiv as part of antenatal visit","s738_3"
"2708","tested for hiv as part of antenatal visit","s738_4"
"2709","tested for hiv as part of antenatal visit","s738_5"
"2710","tested for hiv as part of antenatal visit","s738_6"
"2711","main reason not been tested during prenatal care","s739_1"
"2712","main reason not been tested during prenatal care","s739_2"
"2713","main reason not been tested during prenatal care","s739_3"
"2714","main reason not been tested during prenatal care","s739_4"
"2715","main reason not been tested during prenatal care","s739_5"
"2716","main reason not been tested during prenatal care","s739_6"
"2717","place were hiv test was taken as part of antenatal visit","s740_1"
"2718","place were hiv test was taken as part of antenatal visit","s740_2"
"2719","place were hiv test was taken as part of antenatal visit","s740_3"
"2720","place were hiv test was taken as part of antenatal visit","s740_4"
"2721","place were hiv test was taken as part of antenatal visit","s740_5"
"2722","place were hiv test was taken as part of antenatal visit","s740_6"
"2723","received result from hiv test done during antenatal visit","s741_1"
"2724","received result from hiv test done during antenatal visit","s741_2"
"2725","received result from hiv test done during antenatal visit","s741_3"
"2726","received result from hiv test done during antenatal visit","s741_4"
"2727","received result from hiv test done during antenatal visit","s741_5"
"2728","received result from hiv test done during antenatal visit","s741_6"
"2729","result of hiv test done during antenatal visit","s742_1"
"2730","result of hiv test done during antenatal visit","s742_2"
"2731","result of hiv test done during antenatal visit","s742_3"
"2732","result of hiv test done during antenatal visit","s742_4"
"2733","result of hiv test done during antenatal visit","s742_5"
"2734","result of hiv test done during antenatal visit","s742_6"
"2735","received counseling after tested for hiv during antenatal care","s743_1"
"2736","received counseling after tested for hiv during antenatal care","s743_2"
"2737","received counseling after tested for hiv during antenatal care","s743_3"
"2738","received counseling after tested for hiv during antenatal care","s743_4"
"2739","received counseling after tested for hiv during antenatal care","s743_5"
"2740","received counseling after tested for hiv during antenatal care","s743_6"
"2741","received counseling about treatment after tested positive","s745_1"
"2742","received counseling about treatment after tested positive","s745_2"
"2743","received counseling about treatment after tested positive","s745_3"
"2744","received counseling about treatment after tested positive","s745_4"
"2745","received counseling about treatment after tested positive","s745_5"
"2746","received counseling about treatment after tested positive","s745_6"
"2747","positive hiv result received before of after pregnancy","s748_1"
"2748","positive hiv result received before of after pregnancy","s748_2"
"2749","positive hiv result received before of after pregnancy","s748_3"
"2750","positive hiv result received before of after pregnancy","s748_4"
"2751","positive hiv result received before of after pregnancy","s748_5"
"2752","positive hiv result received before of after pregnancy","s748_6"
"2753","any medicine taken during pregnancy to protect the own health","s749_1"
"2754","any medicine taken during pregnancy to protect the own health","s749_2"
"2755","any medicine taken during pregnancy to protect the own health","s749_3"
"2756","any medicine taken during pregnancy to protect the own health","s749_4"
"2757","any medicine taken during pregnancy to protect the own health","s749_5"
"2758","any medicine taken during pregnancy to protect the own health","s749_6"
"2759","medicine taken: efavirenz (efv)","s750a_1"
"2760","medicine taken: efavirenz (efv)","s750a_2"
"2761","medicine taken: efavirenz (efv)","s750a_3"
"2762","medicine taken: efavirenz (efv)","s750a_4"
"2763","medicine taken: efavirenz (efv)","s750a_5"
"2764","medicine taken: efavirenz (efv)","s750a_6"
"2765","medicine taken: lamivudine (3tc)","s750b_1"
"2766","medicine taken: lamivudine (3tc)","s750b_2"
"2767","medicine taken: lamivudine (3tc)","s750b_3"
"2768","medicine taken: lamivudine (3tc)","s750b_4"
"2769","medicine taken: lamivudine (3tc)","s750b_5"
"2770","medicine taken: lamivudine (3tc)","s750b_6"
"2771","medicine taken: nevirapine (nvp)","s750c_1"
"2772","medicine taken: nevirapine (nvp)","s750c_2"
"2773","medicine taken: nevirapine (nvp)","s750c_3"
"2774","medicine taken: nevirapine (nvp)","s750c_4"
"2775","medicine taken: nevirapine (nvp)","s750c_5"
"2776","medicine taken: nevirapine (nvp)","s750c_6"
"2777","medicine taken: stavudine (d4t)","s750d_1"
"2778","medicine taken: stavudine (d4t)","s750d_2"
"2779","medicine taken: stavudine (d4t)","s750d_3"
"2780","medicine taken: stavudine (d4t)","s750d_4"
"2781","medicine taken: stavudine (d4t)","s750d_5"
"2782","medicine taken: stavudine (d4t)","s750d_6"
"2783","medicine taken: zidovudine (zdv)","s750e_1"
"2784","medicine taken: zidovudine (zdv)","s750e_2"
"2785","medicine taken: zidovudine (zdv)","s750e_3"
"2786","medicine taken: zidovudine (zdv)","s750e_4"
"2787","medicine taken: zidovudine (zdv)","s750e_5"
"2788","medicine taken: zidovudine (zdv)","s750e_6"
"2789","medicine taken: tenofovir (tdf)","s750f_1"
"2790","medicine taken: tenofovir (tdf)","s750f_2"
"2791","medicine taken: tenofovir (tdf)","s750f_3"
"2792","medicine taken: tenofovir (tdf)","s750f_4"
"2793","medicine taken: tenofovir (tdf)","s750f_5"
"2794","medicine taken: tenofovir (tdf)","s750f_6"
"2795","medicine taken: other","s750x_1"
"2796","medicine taken: other","s750x_2"
"2797","medicine taken: other","s750x_3"
"2798","medicine taken: other","s750x_4"
"2799","medicine taken: other","s750x_5"
"2800","medicine taken: other","s750x_6"
"2801","medicine taken: don't know","s750z_1"
"2802","medicine taken: don't know","s750z_2"
"2803","medicine taken: don't know","s750z_3"
"2804","medicine taken: don't know","s750z_4"
"2805","medicine taken: don't know","s750z_5"
"2806","medicine taken: don't know","s750z_6"
"2807","months of pregnancy when began to take medicines","s751_1"
"2808","months of pregnancy when began to take medicines","s751_2"
"2809","months of pregnancy when began to take medicines","s751_3"
"2810","months of pregnancy when began to take medicines","s751_4"
"2811","months of pregnancy when began to take medicines","s751_5"
"2812","months of pregnancy when began to take medicines","s751_6"
"2813","frequency of taking medicines during pregnancy","s752_1"
"2814","frequency of taking medicines during pregnancy","s752_2"
"2815","frequency of taking medicines during pregnancy","s752_3"
"2816","frequency of taking medicines during pregnancy","s752_4"
"2817","frequency of taking medicines during pregnancy","s752_5"
"2818","frequency of taking medicines during pregnancy","s752_6"
"2819","offered hiv test between the time when was giving birth and before baby was born","s755_1"
"2820","offered hiv test between the time when was giving birth and before baby was born","s755_2"
"2821","offered hiv test between the time when was giving birth and before baby was born","s755_3"
"2822","offered hiv test between the time when was giving birth and before baby was born","s755_4"
"2823","offered hiv test between the time when was giving birth and before baby was born","s755_5"
"2824","offered hiv test between the time when was giving birth and before baby was born","s755_6"
"2825","tested for hiv between the time when was giving birth and before baby was born","s756_1"
"2826","tested for hiv between the time when was giving birth and before baby was born","s756_2"
"2827","tested for hiv between the time when was giving birth and before baby was born","s756_3"
"2828","tested for hiv between the time when was giving birth and before baby was born","s756_4"
"2829","tested for hiv between the time when was giving birth and before baby was born","s756_5"
"2830","tested for hiv between the time when was giving birth and before baby was born","s756_6"
"2831","got results of hiv test done between the time when was giving birth and before b","s757_1"
"2832","got results of hiv test done between the time when was giving birth and before b","s757_2"
"2833","got results of hiv test done between the time when was giving birth and before b","s757_3"
"2834","got results of hiv test done between the time when was giving birth and before b","s757_4"
"2835","got results of hiv test done between the time when was giving birth and before b","s757_5"
"2836","got results of hiv test done between the time when was giving birth and before b","s757_6"
"2837","hiv result of test done between the time when was giving birth and before baby w","s758_1"
"2838","hiv result of test done between the time when was giving birth and before baby w","s758_2"
"2839","hiv result of test done between the time when was giving birth and before baby w","s758_3"
"2840","hiv result of test done between the time when was giving birth and before baby w","s758_4"
"2841","hiv result of test done between the time when was giving birth and before baby w","s758_5"
"2842","hiv result of test done between the time when was giving birth and before baby w","s758_6"
"2843","immediately before delivery: any medicine taken to protect the child against hiv","s760_1"
"2844","immediately before delivery: any medicine taken to protect the child against hiv","s760_2"
"2845","immediately before delivery: any medicine taken to protect the child against hiv","s760_3"
"2846","immediately before delivery: any medicine taken to protect the child against hiv","s760_4"
"2847","immediately before delivery: any medicine taken to protect the child against hiv","s760_5"
"2848","immediately before delivery: any medicine taken to protect the child against hiv","s760_6"
"2849","medicine taken: efavirenz (efv)","s761a_1"
"2850","medicine taken: efavirenz (efv)","s761a_2"
"2851","medicine taken: efavirenz (efv)","s761a_3"
"2852","medicine taken: efavirenz (efv)","s761a_4"
"2853","medicine taken: efavirenz (efv)","s761a_5"
"2854","medicine taken: efavirenz (efv)","s761a_6"
"2855","medicine taken: lamivudine (3tc)","s761b_1"
"2856","medicine taken: lamivudine (3tc)","s761b_2"
"2857","medicine taken: lamivudine (3tc)","s761b_3"
"2858","medicine taken: lamivudine (3tc)","s761b_4"
"2859","medicine taken: lamivudine (3tc)","s761b_5"
"2860","medicine taken: lamivudine (3tc)","s761b_6"
"2861","medicine taken: nevirapine (nvp)","s761c_1"
"2862","medicine taken: nevirapine (nvp)","s761c_2"
"2863","medicine taken: nevirapine (nvp)","s761c_3"
"2864","medicine taken: nevirapine (nvp)","s761c_4"
"2865","medicine taken: nevirapine (nvp)","s761c_5"
"2866","medicine taken: nevirapine (nvp)","s761c_6"
"2867","medicine taken: stavudine (d4t)","s761d_1"
"2868","medicine taken: stavudine (d4t)","s761d_2"
"2869","medicine taken: stavudine (d4t)","s761d_3"
"2870","medicine taken: stavudine (d4t)","s761d_4"
"2871","medicine taken: stavudine (d4t)","s761d_5"
"2872","medicine taken: stavudine (d4t)","s761d_6"
"2873","medicine taken: zidovudine (zdv)","s761e_1"
"2874","medicine taken: zidovudine (zdv)","s761e_2"
"2875","medicine taken: zidovudine (zdv)","s761e_3"
"2876","medicine taken: zidovudine (zdv)","s761e_4"
"2877","medicine taken: zidovudine (zdv)","s761e_5"
"2878","medicine taken: zidovudine (zdv)","s761e_6"
"2879","medicine taken: tenofovir (tdf)","s761f_1"
"2880","medicine taken: tenofovir (tdf)","s761f_2"
"2881","medicine taken: tenofovir (tdf)","s761f_3"
"2882","medicine taken: tenofovir (tdf)","s761f_4"
"2883","medicine taken: tenofovir (tdf)","s761f_5"
"2884","medicine taken: tenofovir (tdf)","s761f_6"
"2885","medicine taken: other","s761x_1"
"2886","medicine taken: other","s761x_2"
"2887","medicine taken: other","s761x_3"
"2888","medicine taken: other","s761x_4"
"2889","medicine taken: other","s761x_5"
"2890","medicine taken: other","s761x_6"
"2891","medicine taken: don't know","s761z_1"
"2892","medicine taken: don't know","s761z_2"
"2893","medicine taken: don't know","s761z_3"
"2894","medicine taken: don't know","s761z_4"
"2895","medicine taken: don't know","s761z_5"
"2896","medicine taken: don't know","s761z_6"
"2897","baby postnatal check: doctor","s763a_1"
"2898","baby postnatal check: doctor","s763a_2"
"2899","baby postnatal check: doctor","s763a_3"
"2900","baby postnatal check: doctor","s763a_4"
"2901","baby postnatal check: doctor","s763a_5"
"2902","baby postnatal check: doctor","s763a_6"
"2903","baby postnatal check: nurse","s763b_1"
"2904","baby postnatal check: nurse","s763b_2"
"2905","baby postnatal check: nurse","s763b_3"
"2906","baby postnatal check: nurse","s763b_4"
"2907","baby postnatal check: nurse","s763b_5"
"2908","baby postnatal check: nurse","s763b_6"
"2909","baby postnatal check: birth attendant","s763c_1"
"2910","baby postnatal check: birth attendant","s763c_2"
"2911","baby postnatal check: birth attendant","s763c_3"
"2912","baby postnatal check: birth attendant","s763c_4"
"2913","baby postnatal check: birth attendant","s763c_5"
"2914","baby postnatal check: birth attendant","s763c_6"
"2915","baby postnatal check: traditional birth attendant","s763d_1"
"2916","baby postnatal check: traditional birth attendant","s763d_2"
"2917","baby postnatal check: traditional birth attendant","s763d_3"
"2918","baby postnatal check: traditional birth attendant","s763d_4"
"2919","baby postnatal check: traditional birth attendant","s763d_5"
"2920","baby postnatal check: traditional birth attendant","s763d_6"
"2921","baby postnatal check: health worker","s763e_1"
"2922","baby postnatal check: health worker","s763e_2"
"2923","baby postnatal check: health worker","s763e_3"
"2924","baby postnatal check: health worker","s763e_4"
"2925","baby postnatal check: health worker","s763e_5"
"2926","baby postnatal check: health worker","s763e_6"
"2927","baby postnatal check: other","s763x_1"
"2928","baby postnatal check: other","s763x_2"
"2929","baby postnatal check: other","s763x_3"
"2930","baby postnatal check: other","s763x_4"
"2931","baby postnatal check: other","s763x_5"
"2932","baby postnatal check: other","s763x_6"
"2933","baby postnatal check: don't know","s763z_1"
"2934","baby postnatal check: don't know","s763z_2"
"2935","baby postnatal check: don't know","s763z_3"
"2936","baby postnatal check: don't know","s763z_4"
"2937","baby postnatal check: don't know","s763z_5"
"2938","baby postnatal check: don't know","s763z_6"
"2939","gave child plain water","s767_1"
"2940","gave child plain water","s767_2"
"2941","gave child plain water","s767_3"
"2942","gave child plain water","s767_4"
"2943","gave child plain water","s767_5"
"2944","gave child plain water","s767_6"
"2945","gave fresh milk, powdered or canned","s768_1"
"2946","gave fresh milk, powdered or canned","s768_2"
"2947","gave fresh milk, powdered or canned","s768_3"
"2948","gave fresh milk, powdered or canned","s768_4"
"2949","gave fresh milk, powdered or canned","s768_5"
"2950","gave fresh milk, powdered or canned","s768_6"
"2951","gave child other liquid","s769_1"
"2952","gave child other liquid","s769_2"
"2953","gave child other liquid","s769_3"
"2954","gave child other liquid","s769_4"
"2955","gave child other liquid","s769_5"
"2956","gave child other liquid","s769_6"
"2957","did eat any solid or semi-solid foods yesterday","s770_1"
"2958","did eat any solid or semi-solid foods yesterday","s770_2"
"2959","did eat any solid or semi-solid foods yesterday","s770_3"
"2960","did eat any solid or semi-solid foods yesterday","s770_4"
"2961","did eat any solid or semi-solid foods yesterday","s770_5"
"2962","did eat any solid or semi-solid foods yesterday","s770_6"
"2963","medicine against hiv taken by respondent during breastfeeding","s774_1"
"2964","medicine against hiv taken by respondent during breastfeeding","s774_2"
"2965","medicine against hiv taken by respondent during breastfeeding","s774_3"
"2966","medicine against hiv taken by respondent during breastfeeding","s774_4"
"2967","medicine against hiv taken by respondent during breastfeeding","s774_5"
"2968","medicine against hiv taken by respondent during breastfeeding","s774_6"
"2969","medicine taken by respondent during breastfeeding: efavirenz (efv)","s775a_1"
"2970","medicine taken by respondent during breastfeeding: efavirenz (efv)","s775a_2"
"2971","medicine taken by respondent during breastfeeding: efavirenz (efv)","s775a_3"
"2972","medicine taken by respondent during breastfeeding: efavirenz (efv)","s775a_4"
"2973","medicine taken by respondent during breastfeeding: efavirenz (efv)","s775a_5"
"2974","medicine taken by respondent during breastfeeding: efavirenz (efv)","s775a_6"
"2975","medicine taken by respondent during breastfeeding: lamivudine (3tc)","s775b_1"
"2976","medicine taken by respondent during breastfeeding: lamivudine (3tc)","s775b_2"
"2977","medicine taken by respondent during breastfeeding: lamivudine (3tc)","s775b_3"
"2978","medicine taken by respondent during breastfeeding: lamivudine (3tc)","s775b_4"
"2979","medicine taken by respondent during breastfeeding: lamivudine (3tc)","s775b_5"
"2980","medicine taken by respondent during breastfeeding: lamivudine (3tc)","s775b_6"
"2981","medicine taken by respondent during breastfeeding: nevirapine (nvp)","s775c_1"
"2982","medicine taken by respondent during breastfeeding: nevirapine (nvp)","s775c_2"
"2983","medicine taken by respondent during breastfeeding: nevirapine (nvp)","s775c_3"
"2984","medicine taken by respondent during breastfeeding: nevirapine (nvp)","s775c_4"
"2985","medicine taken by respondent during breastfeeding: nevirapine (nvp)","s775c_5"
"2986","medicine taken by respondent during breastfeeding: nevirapine (nvp)","s775c_6"
"2987","medicine taken by respondent during breastfeeding: stavudine (d4t)","s775d_1"
"2988","medicine taken by respondent during breastfeeding: stavudine (d4t)","s775d_2"
"2989","medicine taken by respondent during breastfeeding: stavudine (d4t)","s775d_3"
"2990","medicine taken by respondent during breastfeeding: stavudine (d4t)","s775d_4"
"2991","medicine taken by respondent during breastfeeding: stavudine (d4t)","s775d_5"
"2992","medicine taken by respondent during breastfeeding: stavudine (d4t)","s775d_6"
"2993","medicine taken by respondent during breastfeeding: zidovudine (zdv)","s775e_1"
"2994","medicine taken by respondent during breastfeeding: zidovudine (zdv)","s775e_2"
"2995","medicine taken by respondent during breastfeeding: zidovudine (zdv)","s775e_3"
"2996","medicine taken by respondent during breastfeeding: zidovudine (zdv)","s775e_4"
"2997","medicine taken by respondent during breastfeeding: zidovudine (zdv)","s775e_5"
"2998","medicine taken by respondent during breastfeeding: zidovudine (zdv)","s775e_6"
"2999","medicine taken by respondent during breastfeeding: tenofovir (tdf)","s775f_1"
